user,building,dry_cleaning,highway,ice_cream,laundry,total_objects
redsteakraw,34032,31,1013.5172859317705,15,25,52019
MassGIS Import,0,0,384.7206383557019,0,0,46909
jremillard-massgis,41092,0,0.0,0,0,41172
Zack Bowden,4384,13,1092.501145463117,18,11,27661
Mashin,9690,6,686.6157634377611,1,2,27314
maxerickson,408,0,3718.6715062803905,0,0,22806
loescher,0,0,4859.76558718011,0,0,21927
Fivea,430,1,2414.556269026461,3,1,18809
Alan_Bragg_Import,15568,0,0.0,0,0,15568
David Reik,553,0,1783.7290837600992,0,0,14152
J_Hutch,4552,0,233.4521204665373,0,0,12305
42429,53,0,9.040899089926299,0,0,12095
bot-mode,0,0,2415.9170154862604,0,0,11546
Yury Yatsynovich,11384,0,27.689294850858527,0,0,11533
njtbusfan,0,0,2579.3205869225185,0,0,10261
LC3,2268,2,181.3845822901495,2,0,9254
Leo22,3138,0,255.3521234267131,1,1,6633
Tomash Pilshchik,434,0,575.3021295808762,0,0,4883
iandees,0,0,0.0,0,0,4199
abar,22,0,666.1845600845054,1,0,4171
Pepper,125,0,297.9029473039892,0,0,4101
DaveHansenTiger,0,0,485.9264430619886,0,0,3967
agricolazax,3494,0,16.218270717859497,0,0,3865
joskuk,2382,0,74.25240008592955,0,1,3704
Statler75,17,0,393.4026142566067,0,0,3358
freebeer,2420,0,19.803101852078434,0,0,2958
KindredCoda,87,0,323.07994573716854,0,0,2901
FourOhFour,162,0,241.79978337450774,2,0,2881
brianegge,677,2,105.6500892008169,5,2,2820
Brett Camper,0,0,0.0,0,0,2710
JamesRubidge,805,0,66.10199365897769,0,0,2645
zenchili,134,0,35.42387205228771,0,0,2616
underorbit,1,0,243.25182673548463,0,0,2582
greggerm,689,0,96.05743546723369,0,0,2373
Aubrey Holland,0,0,0.0,0,0,2295
Cyrik,846,0,131.75548450401766,0,0,2276
JoePiol,214,1,408.71226034550796,0,0,2233
dufekin,14,0,190.34811273469307,0,0,2106
thetravelingmapper,398,0,52.626481833479694,2,0,2045
Benjamin Muller,222,0,142.03575293585118,0,0,1979
Lorren13,1689,0,18.73987040735999,1,1,1957
NE2,1,0,222.9081251854137,0,0,1711
Calum Jackson,250,0,228.8565789059535,2,1,1692
wambag,4,0,286.3786469436896,0,0,1624
Spanza,1466,0,2.482799372794884,0,0,1489
sctrojan79,42,0,163.8464218856066,0,0,1474
krinkov76239,0,0,277.7338581469051,0,0,1403
YamaOfParadise,17,0,78.8192777844887,0,0,1368
OceanVortex,125,0,23.321690101329008,0,0,1345
CoreyFarwell,1159,0,0.10074117360496901,0,0,1160
Sporkweasel,15,0,63.674273654524356,0,0,1145
Alan Bragg,277,0,159.27758346621806,0,0,1126
eugenebata,196,0,21.973561640092473,0,0,1064
geothemapper1,27,0,44.52425851987712,0,0,1021
amillar,178,0,0.428898962320485,0,0,1002
brandonandmario311,0,0,1.4663638924709501,0,0,976
John Goldin,57,0,167.65202739950394,0,0,964
aguy0523,434,0,6.419332243340267,0,0,938
catalinad_telenav,0,0,126.49737971362501,0,0,936
audaciouscompass,342,1,46.73490710464073,0,1,927
dchiles,0,0,277.6371936841216,0,0,923
pinumal,442,0,17.380389939530353,0,0,913
choess,48,0,10.519591089057819,0,0,910
Geogast,0,0,2.581406909868112,0,0,908
aarp65,379,0,15.687338340018425,0,0,906
RJFerret,79,0,69.30960603168586,0,1,906
Edward,143,0,0.743008935341769,0,0,904
stevea,0,0,21.066550114053253,0,0,889
ediyes,1,0,140.98066800701537,0,0,880
Jwheels9876,9,0,0.7276805166649231,0,0,866
Timothy Smith,263,0,21.81324632118983,8,0,837
thetornado76,49,0,64.15411530295181,0,0,803
SuffolkNY,761,0,2.399857648291209,0,0,777
Z6Z168QM3Y2MNVVR,62,0,153.64318498769785,3,0,768
samely,6,0,77.88546706675186,0,0,765
fuzzpea,592,0,28.869914588454087,0,0,743
b-jazz-bot,156,3,7.278499767528226,0,0,743
5R-MFT,55,0,48.15310189530495,0,0,725
davidearl,0,0,0.0,0,0,714
ashleyannmathew,2,0,96.5152788725511,0,0,701
=HYPERDRIVE=,586,0,3.518653005648167,0,0,698
user_599436,7,0,266.8829180383677,0,0,678
RichRico,0,0,87.95624937184421,0,0,663
